ID,WL,U,V,Sal,Temp,TRACE_1,WQ_1,WQ_2,WQ_3,WQ_4,WQ_5,WQ_6,WQ_7,WQ_8,WQ_9,WQ_10,WQ_11,WQ_12,WQ_13,WQ_14,WQ_15,WQ_16,WQ_17,WQ_18,WQ_19,WQ_20,WQ_21,WQ_22,WQ_23,WQ_24
1849,0.88,0,0,31.8067,16,0,2.2226,0.9525,243.13,32.8156,0.9515,0.7185,0.2371,0.0237,100.9729,71.2432,3.8822,12.2424,0.0357,0.0446,151.4594,9.0584,0.0089,3.5622,0.452,0.339,0.9039,6.2143,3.3896,0.511637736
1850,0.88,0,0,31.8067,16,0,2.2226,0.9525,243.13,32.8156,0.9515,0.7185,0.2371,0.0237,100.9729,71.2432,3.8822,12.2424,0.0357,0.0446,151.4594,9.0584,0.0089,3.5622,0.452,0.339,0.9039,6.2143,3.3896,0.511637736
1851,0.88,0,0,31.8067,16,0,2.2226,0.9525,243.13,32.8156,0.9515,0.7185,0.2371,0.0237,100.9729,71.2432,3.8822,12.2424,0.0357,0.0446,151.4594,9.0584,0.0089,3.5622,0.452,0.339,0.9039,6.2143,3.3896,0.511637736
1852,0.88,0,0,31.8067,16,0,2.2226,0.9525,243.13,32.8156,0.9515,0.7185,0.2371,0.0237,100.9729,71.2432,3.8822,12.2424,0.0357,0.0446,151.4594,9.0584,0.0089,3.5622,0.452,0.339,0.9039,6.2143,3.3896,0.511637736
1853,0.88,0,0,31.8067,16,0,2.2226,0.9525,243.13,32.8156,0.9515,0.7185,0.2371,0.0237,100.9729,71.2432,3.8822,12.2424,0.0357,0.0446,151.4594,9.0584,0.0089,3.5622,0.452,0.339,0.9039,6.2143,3.3896,0.511637736
1854,0.88,0,0,29.0258,16,0,2.7787,1.1909,239.0259,42.6264,1.3056,0.9102,0.3733,0.0373,139.9211,80.9803,4.8238,15.4837,0.1445,0.1806,209.8816,11.2555,0.0361,4.049,1.0413,0.781,2.0826,14.3177,7.8096,1.178807547
1855,0.88,0,0,28.8016,16,0,2.7787,1.1909,239.197,41.6411,1.3179,0.9215,0.3894,0.0389,140.7284,81.1821,4.838,15.6662,0.1466,0.1832,211.0926,11.2886,0.0366,4.0591,1.1107,0.833,2.2214,15.2724,8.3304,1.257418868
1856,0.88,0,0,29.2146,16,0,2.7787,1.1909,238.8748,43.4808,1.2954,0.9008,0.3598,0.036,139.2743,80.8186,4.8127,15.3312,0.1428,0.1785,208.9114,11.2297,0.0357,4.0409,0.9825,0.7369,1.9651,13.5099,7.369,1.112301887
1857,0.88,0,0,28.5397,16,0,2.7787,1.1909,239.3228,40.7522,1.3347,0.9352,0.4074,0.0407,142.0149,81.5037,4.8636,15.891,0.15,0.1875,213.0224,11.3485,0.0375,4.0752,1.1886,0.8914,2.3771,16.3428,8.9142,1.345539623
1858,0.88,0,0,28.3121,16,0,2.7787,1.1909,239.436,39.9661,1.3492,0.9472,0.423,0.0423,143.1153,81.7788,4.8855,16.0857,0.1529,0.1911,214.6729,11.3994,0.0382,4.0889,1.2564,0.9423,2.5128,17.2754,9.423,1.422339623
1859,0.88,0,0,28.3507,16,0,2.7787,1.1909,239.5967,39.4626,1.3409,0.9437,0.4222,0.0422,142.0919,81.523,4.8596,16.0244,0.15,0.1875,213.1378,11.3391,0.0375,4.0761,1.2527,0.9396,2.5055,17.2251,9.3955,1.418188679
1860,0.88,0,0,29.3328,16,0,2.7787,1.1909,238.642,44.5047,1.2935,0.896,0.3499,0.035,139.5117,80.8779,4.8228,15.2575,0.1436,0.1795,209.2676,11.2532,0.0359,4.0439,0.9397,0.7048,1.8795,12.9212,7.048,1.063849057
1861,0.88,0,0,29.1537,16,0,2.7787,1.1909,238.7322,43.8822,1.3048,0.9054,0.3622,0.0362,140.3721,81.093,4.8398,15.4105,0.1459,0.1824,210.5582,11.2929,0.0365,4.0547,0.9931,0.7449,1.9863,13.6557,7.4486,1.124316981
1862,0.88,0,0,30.4182,16,0,2.7787,1.1909,238.3491,47.3804,1.2164,0.837,0.2777,0.0278,133.1172,79.2793,4.6883,14.2901,0.1264,0.158,199.6757,10.9395,0.0316,3.964,0.627,0.4703,1.2541,8.6217,4.7027,0.709841509
1863,0.88,0,0,29.5044,16,0,2.7787,1.1909,238.384,45.7085,1.2881,0.8884,0.3363,0.0336,139.4848,80.8712,4.8276,15.1378,0.1437,0.1796,209.2272,11.2644,0.0359,4.0436,0.8811,0.6608,1.7621,12.1144,6.6079,0.997418868
1864,0.88,0,0,29.2769,16,0,2.7787,1.1909,238.4855,44.964,1.303,0.9005,0.3519,0.0352,140.6389,81.1597,4.8508,15.3343,0.1468,0.1835,210.9583,11.3186,0.0367,4.058,0.9483,0.7113,1.8967,13.0397,7.1126,1.0736
1865,0.88,0,0,29.7954,16,0,2.7787,1.1909,238.281,46.5661,1.2682,0.8728,0.3167,0.0317,137.8845,80.4711,4.7946,14.8823,0.1394,0.1742,206.8267,11.1873,0.0348,4.0236,0.7962,0.5971,1.5923,10.9472,5.9712,0.901313208
1866,0.88,0,0,30.0881,16,0,2.7787,1.1909,238.18,47.4193,1.2482,0.8571,0.297,0.0297,136.2616,80.0654,4.761,14.6248,0.135,0.1688,204.3923,11.109,0.0338,4.0033,0.7109,0.5331,1.4217,9.7743,5.3315,0.804754717
1867,0.88,0,0,30.7838,16,0,2.7787,1.1909,238.1903,48.5617,1.1924,0.8176,0.2527,0.0253,131.2429,78.8107,4.6504,13.9737,0.1214,0.1517,196.8644,10.851,0.0303,3.9405,0.5191,0.3893,1.0382,7.1375,3.8932,0.58765283
1868,0.88,0,0,30.5788,16,0,2.7787,1.1909,238.2048,48.1631,1.2083,0.8291,0.266,0.0266,132.6403,79.1601,4.6809,14.1628,0.1252,0.1564,198.9605,10.922,0.0313,3.958,0.5764,0.4323,1.1527,7.925,4.3227,0.652483019
1869,0.88,0,0,30.9599,16,0,2.7787,1.1909,238.0148,49.481,1.184,0.8091,0.2397,0.024,130.8004,78.7001,4.6444,13.8369,0.1203,0.1503,196.2006,10.8369,0.0301,3.935,0.4628,0.3471,0.9256,6.3632,3.4709,0.523909434
1870,0.88,0,0,31.0708,16,0,2.7219,1.1665,237.9382,47.9907,1.133,0.7894,0.2313,0.0231,126.4192,77.6048,4.5573,13.8538,0.1164,0.1454,189.6287,10.6338,0.0291,3.8802,0.4302,0.3227,0.8605,5.9159,3.2268,0.487064151
1871,0.88,0,0,30.9986,16,0,2.7571,1.1816,237.6739,47.5418,1.1184,0.7866,0.2329,0.0233,125.6094,77.4024,4.55,14.0328,0.1195,0.1494,188.4141,10.6167,0.0299,3.8701,0.4396,0.3297,0.8792,6.0443,3.2969,0.497645283
1872,0.88,0,0,31.0826,16,0,2.7219,1.1665,237.8785,48.8783,1.149,0.794,0.2302,0.023,127.9408,77.9852,4.5894,13.8156,0.1179,0.1473,191.9112,10.7087,0.0295,3.8993,0.4239,0.3179,0.8478,5.8286,3.1792,0.479879245
1873,0.88,0,0,31.0491,16,0,2.7417,1.175,237.6938,49.1623,1.1505,0.7952,0.2304,0.023,128.4052,78.1013,4.6047,13.8933,0.1205,0.1506,192.6078,10.7444,0.0301,3.9051,0.4253,0.319,0.8506,5.848,3.1898,0.481479245
1874,0.88,0,0,31.0493,16,0,2.7475,1.1775,237.5881,50.0062,1.1646,0.7994,0.2294,0.0229,129.8451,78.4613,4.6367,13.8836,0.1226,0.1532,194.7676,10.819,0.0306,3.9231,0.4203,0.3152,0.8406,5.7791,3.1522,0.475803774
1875,0.88,0,0,31.1116,16,0,2.7168,1.1643,237.8217,50.3498,1.1765,0.8016,0.2281,0.0228,130.4693,78.6173,4.6414,13.7296,0.1198,0.1497,195.7039,10.8299,0.0299,3.9309,0.4125,0.3094,0.825,5.6718,3.0937,0.466973585
1876,0.88,0,0,31.8067,16,0,2.2226,0.9525,243.13,32.8156,0.9515,0.7185,0.2371,0.0237,100.9729,71.2432,3.8822,12.2424,0.0357,0.0446,151.4594,9.0584,0.0089,3.5622,0.452,0.339,0.9039,6.2143,3.3896,0.511637736
1877,0.88,0,0,31.8067,16,0,2.2226,0.9525,243.13,32.8156,0.9515,0.7185,0.2371,0.0237,100.9729,71.2432,3.8822,12.2424,0.0357,0.0446,151.4594,9.0584,0.0089,3.5622,0.452,0.339,0.9039,6.2143,3.3896,0.511637736
1878,0.88,0,0,31.8067,16,0,2.2226,0.9525,243.13,32.8156,0.9515,0.7185,0.2371,0.0237,100.9729,71.2432,3.8822,12.2424,0.0357,0.0446,151.4594,9.0584,0.0089,3.5622,0.452,0.339,0.9039,6.2143,3.3896,0.511637736
1879,0.88,0,0,31.8067,16,0,2.2226,0.9525,243.13,32.8156,0.9515,0.7185,0.2371,0.0237,100.9729,71.2432,3.8822,12.2424,0.0357,0.0446,151.4594,9.0584,0.0089,3.5622,0.452,0.339,0.9039,6.2143,3.3896,0.511637736
1880,0.88,0,0,31.8067,16,0,2.2226,0.9525,243.13,32.8156,0.9515,0.7185,0.2371,0.0237,100.9729,71.2432,3.8822,12.2424,0.0357,0.0446,151.4594,9.0584,0.0089,3.5622,0.452,0.339,0.9039,6.2143,3.3896,0.511637736
1881,0.88,0,0,31.8067,16,0,2.2226,0.9525,243.13,32.8156,0.9515,0.7185,0.2371,0.0237,100.9729,71.2432,3.8822,12.2424,0.0357,0.0446,151.4594,9.0584,0.0089,3.5622,0.452,0.339,0.9039,6.2143,3.3896,0.511637736
1882,0.88,0,0,31.8067,16,0,2.2226,0.9525,243.13,32.8156,0.9515,0.7185,0.2371,0.0237,100.9729,71.2432,3.8822,12.2424,0.0357,0.0446,151.4594,9.0584,0.0089,3.5622,0.452,0.339,0.9039,6.2143,3.3896,0.511637736
1883,0.88,0,0,31.8067,16,0,2.2226,0.9525,243.13,32.8156,0.9515,0.7185,0.2371,0.0237,100.9729,71.2432,3.8822,12.2424,0.0357,0.0446,151.4594,9.0584,0.0089,3.5622,0.452,0.339,0.9039,6.2143,3.3896,0.511637736
1884,0.88,0,0,31.8067,16,0,2.2226,0.9525,243.13,32.8156,0.9515,0.7185,0.2371,0.0237,100.9729,71.2432,3.8822,12.2424,0.0357,0.0446,151.4594,9.0584,0.0089,3.5622,0.452,0.339,0.9039,6.2143,3.3896,0.511637736
1885,0.88,0,0,31.8067,16,0,2.2226,0.9525,243.13,32.8156,0.9515,0.7185,0.2371,0.0237,100.9729,71.2432,3.8822,12.2424,0.0357,0.0446,151.4594,9.0584,0.0089,3.5622,0.452,0.339,0.9039,6.2143,3.3896,0.511637736
1886,0.88,0,0,31.8067,16,0,2.2226,0.9525,243.13,32.8156,0.9515,0.7185,0.2371,0.0237,100.9729,71.2432,3.8822,12.2424,0.0357,0.0446,151.4594,9.0584,0.0089,3.5622,0.452,0.339,0.9039,6.2143,3.3896,0.511637736
1887,0.88,0,0,31.8067,16,0,2.2226,0.9525,243.13,32.8156,0.9515,0.7185,0.2371,0.0237,100.9729,71.2432,3.8822,12.2424,0.0357,0.0446,151.4594,9.0584,0.0089,3.5622,0.452,0.339,0.9039,6.2143,3.3896,0.511637736
1888,0.88,0,0,31.8067,16,0,2.2226,0.9525,243.13,32.8156,0.9515,0.7185,0.2371,0.0237,100.9729,71.2432,3.8822,12.2424,0.0357,0.0446,151.4594,9.0584,0.0089,3.5622,0.452,0.339,0.9039,6.2143,3.3896,0.511637736
1889,0.88,0,0,31.8067,16,0,2.2226,0.9525,243.13,32.8156,0.9515,0.7185,0.2371,0.0237,100.9729,71.2432,3.8822,12.2424,0.0357,0.0446,151.4594,9.0584,0.0089,3.5622,0.452,0.339,0.9039,6.2143,3.3896,0.511637736
1890,0.88,0,0,31.8067,16,0,2.2226,0.9525,243.13,32.8156,0.9515,0.7185,0.2371,0.0237,100.9729,71.2432,3.8822,12.2424,0.0357,0.0446,151.4594,9.0584,0.0089,3.5622,0.452,0.339,0.9039,6.2143,3.3896,0.511637736
1891,0.88,0,0,31.8067,16,0,2.2226,0.9525,243.13,32.8156,0.9515,0.7185,0.2371,0.0237,100.9729,71.2432,3.8822,12.2424,0.0357,0.0446,151.4594,9.0584,0.0089,3.5622,0.452,0.339,0.9039,6.2143,3.3896,0.511637736
1892,0.88,0,0,31.8067,16,0,2.2226,0.9525,243.13,32.8156,0.9515,0.7185,0.2371,0.0237,100.9729,71.2432,3.8822,12.2424,0.0357,0.0446,151.4594,9.0584,0.0089,3.5622,0.452,0.339,0.9039,6.2143,3.3896,0.511637736
1893,0.88,0,0,31.8067,16,0,2.2226,0.9525,243.13,32.8156,0.9515,0.7185,0.2371,0.0237,100.9729,71.2432,3.8822,12.2424,0.0357,0.0446,151.4594,9.0584,0.0089,3.5622,0.452,0.339,0.9039,6.2143,3.3896,0.511637736
1894,0.88,0,0,31.8067,16,0,2.2226,0.9525,243.13,32.8156,0.9515,0.7185,0.2371,0.0237,100.9729,71.2432,3.8822,12.2424,0.0357,0.0446,151.4594,9.0584,0.0089,3.5622,0.452,0.339,0.9039,6.2143,3.3896,0.511637736
1895,0.88,0,0,31.8067,16,0,2.2226,0.9525,243.13,32.8156,0.9515,0.7185,0.2371,0.0237,100.9729,71.2432,3.8822,12.2424,0.0357,0.0446,151.4594,9.0584,0.0089,3.5622,0.452,0.339,0.9039,6.2143,3.3896,0.511637736
1896,0.88,0,0,31.8067,16,0,2.2226,0.9525,243.13,32.8156,0.9515,0.7185,0.2371,0.0237,100.9729,71.2432,3.8822,12.2424,0.0357,0.0446,151.4594,9.0584,0.0089,3.5622,0.452,0.339,0.9039,6.2143,3.3896,0.511637736
1897,0.88,0,0,30.7688,16,0,2.8639,1.2274,236.9325,45.3195,1.0585,0.7738,0.2389,0.0239,121.6783,76.4196,4.4966,14.6115,0.1275,0.1594,182.5175,10.492,0.0319,3.821,0.474,0.3555,0.9481,6.5179,3.5552,0.536633962
1898,0.88,0,0,30.8355,16,0,2.8302,1.2129,237.1963,45.5775,1.0694,0.7756,0.2376,0.0238,122.159,76.5397,4.4974,14.4479,0.1242,0.1553,183.2385,10.4939,0.0311,3.827,0.4663,0.3497,0.9327,6.412,3.4975,0.527924528
1899,0.88,0,0,30.7033,16,0,2.897,1.2416,236.6739,45.0582,1.0476,0.772,0.2402,0.024,121.1926,76.2982,4.4955,14.7725,0.1307,0.1634,181.7889,10.4894,0.0327,3.8149,0.4816,0.3612,0.9633,6.6226,3.6123,0.54525283
1900,0.88,0,0,30.6716,16,0,2.9167,1.25,236.4814,45.4648,1.0513,0.7738,0.2402,0.024,121.8672,76.4668,4.5152,14.8447,0.1335,0.1669,182.8008,10.5354,0.0334,3.8233,0.4822,0.3616,0.9643,6.6299,3.6163,0.545856604
1901,0.88,0,0,30.8571,16,0,2.8234,1.21,237.2081,46.2465,1.0827,0.7791,0.2365,0.0237,123.3135,76.8284,4.5199,14.3884,0.1246,0.1557,184.9702,10.5463,0.0311,3.8414,0.4604,0.3453,0.9207,6.33,3.4527,0.521162264
1902,0.88,0,0,30.9237,16,0,2.7917,1.1965,237.436,46.7865,1.0983,0.7823,0.2349,0.0235,124.2752,77.0688,4.5314,14.2218,0.122,0.1525,186.4129,10.5733,0.0305,3.8534,0.451,0.3382,0.902,6.2012,3.3825,0.510566038
1903,0.88,0,0,31.8067,16,0,2.2226,0.9525,243.13,32.8156,0.9515,0.7185,0.2371,0.0237,100.9729,71.2432,3.8822,12.2424,0.0357,0.0446,151.4594,9.0584,0.0089,3.5622,0.452,0.339,0.9039,6.2143,3.3896,0.511637736
1904,0.88,0,0,31.8067,16,0,2.2226,0.9525,243.13,32.8156,0.9515,0.7185,0.2371,0.0237,100.9729,71.2432,3.8822,12.2424,0.0357,0.0446,151.4594,9.0584,0.0089,3.5622,0.452,0.339,0.9039,6.2143,3.3896,0.511637736
1905,0.88,0,0,31.8067,16,0,2.2226,0.9525,243.13,32.8156,0.9515,0.7185,0.2371,0.0237,100.9729,71.2432,3.8822,12.2424,0.0357,0.0446,151.4594,9.0584,0.0089,3.5622,0.452,0.339,0.9039,6.2143,3.3896,0.511637736
1906,0.88,0,0,31.8067,16,0,2.2226,0.9525,243.13,32.8156,0.9515,0.7185,0.2371,0.0237,100.9729,71.2432,3.8822,12.2424,0.0357,0.0446,151.4594,9.0584,0.0089,3.5622,0.452,0.339,0.9039,6.2143,3.3896,0.511637736
1907,0.88,0,0,31.8067,16,0,2.2226,0.9525,243.13,32.8156,0.9515,0.7185,0.2371,0.0237,100.9729,71.2432,3.8822,12.2424,0.0357,0.0446,151.4594,9.0584,0.0089,3.5622,0.452,0.339,0.9039,6.2143,3.3896,0.511637736
1908,0.88,0,0,31.8067,16,0,2.2226,0.9525,243.13,32.8156,0.9515,0.7185,0.2371,0.0237,100.9729,71.2432,3.8822,12.2424,0.0357,0.0446,151.4594,9.0584,0.0089,3.5622,0.452,0.339,0.9039,6.2143,3.3896,0.511637736
1909,0.88,0,0,28.7847,16,0,2.7787,1.1909,238.8914,42.6936,1.3291,0.925,0.3874,0.0387,142.2693,81.5673,4.8782,15.73,0.1509,0.1887,213.404,11.3825,0.0377,4.0784,1.1021,0.8265,2.2041,15.1533,8.2654,1.247607547
1910,0.88,0,0,28.5547,16,0,2.7787,1.1909,238.9922,41.9474,1.3442,0.9372,0.4031,0.0403,143.4439,81.861,4.9019,15.9289,0.1541,0.1926,215.1658,11.4379,0.0385,4.093,1.17,0.8775,2.34,16.0873,8.7749,1.324513208
1911,0.88,0,0,28.825,16,0,2.7787,1.1909,238.7014,43.4346,1.332,0.9243,0.3829,0.0383,142.8642,81.7161,4.8953,15.7222,0.1527,0.1909,214.2963,11.4223,0.0382,4.0858,1.0826,0.812,2.1652,14.8858,8.1195,1.225584906
1912,0.88,0,0,28.2679,16,0,2.7787,1.1909,239.1066,41.0566,1.3634,0.9524,0.4225,0.0423,144.962,82.2405,4.9329,16.1787,0.1581,0.1977,217.443,11.5102,0.0395,4.112,1.2542,0.9407,2.5085,17.2458,9.4068,1.41989434
1913,0.88,0,0,28.0299,16,0,2.7787,1.1909,239.2116,40.282,1.3789,0.965,0.4388,0.0439,146.1741,82.5435,4.9574,16.3844,0.1614,0.2017,219.2612,11.5672,0.0403,4.1272,1.3246,0.9934,2.6491,18.2127,9.9342,1.499501887
1914,0.88,0,0,28.0753,16,0,2.7787,1.1909,239.3689,39.802,1.3702,0.9612,0.4375,0.0437,145.1189,82.2797,4.9309,16.3173,0.1584,0.198,217.6784,11.5055,0.0396,4.114,1.3189,0.9892,2.6378,18.1349,9.8918,1.493101887
1915,0.88,0,0,29.0214,16,0,2.7787,1.1909,238.3751,44.9219,1.3269,0.9159,0.3671,0.0367,142.9773,81.7443,4.9045,15.5901,0.1532,0.1915,214.466,11.4439,0.0383,4.0872,1.0141,0.7606,2.0282,13.9439,7.6058,1.148045283
1916,0.88,0,0,28.8522,16,0,2.7787,1.1909,238.5082,44.1641,1.3361,0.9243,0.3792,0.0379,143.5676,81.8919,4.9147,15.7272,0.1547,0.1934,215.3515,11.4677,0.0387,4.0946,1.0667,0.8,2.1333,14.6667,8,1.20754717
1917,0.88,0,0,30.3492,16,0,2.7787,1.1909,238.0582,48.2929,1.2313,0.8433,0.2791,0.0279,134.9622,79.7405,4.735,14.4002,0.1316,0.1645,202.4433,11.0482,0.0329,3.987,0.6334,0.475,1.2668,8.7092,4.7505,0.717056604
1918,0.88,0,0,29.2439,16,0,2.7787,1.1909,238.2095,45.8848,1.3145,0.9047,0.3512,0.0351,142.1578,81.5395,4.89,15.4085,0.1511,0.1889,213.2367,11.4099,0.0378,4.077,0.9454,0.7091,1.8908,12.9995,7.0907,1.07029434
1919,0.88,0,0,29.5251,16,0,2.7787,1.1909,238.0968,46.76,1.2957,0.8897,0.3321,0.0332,140.6721,81.168,4.8597,15.1636,0.1471,0.1839,211.0082,11.3392,0.0368,4.0584,0.8628,0.6471,1.7256,11.8635,6.471,0.976754717
1920,0.88,0,0,29.8098,16,0,2.7787,1.1909,237.9923,47.6121,1.2764,0.8744,0.3129,0.0313,139.1234,80.7808,4.8278,14.9142,0.143,0.1787,208.6851,11.2649,0.0357,4.039,0.7796,0.5847,1.5592,10.7192,5.8469,0.882550943
1921,0.88,0,0,30.0707,16,0,2.7787,1.1909,237.877,48.462,1.2593,0.8606,0.2951,0.0295,137.7949,80.4487,4.801,14.6888,0.1394,0.1743,206.6923,11.2023,0.0349,4.0224,0.7025,0.5268,1.4049,9.6589,5.2685,0.795245283
1922,0.88,0,0,30.6897,16,0,2.7787,1.1909,237.9127,49.3844,1.2088,0.8252,0.2559,0.0256,133.2054,79.3013,4.6994,14.1052,0.1269,0.1586,199.808,10.9652,0.0317,3.9651,0.533,0.3997,1.066,7.3284,3.9973,0.603366038
1923,0.88,0,0,30.4822,16,0,2.7787,1.1909,237.9266,48.9836,1.2249,0.8369,0.2693,0.0269,134.6238,79.6559,4.7303,14.2968,0.1307,0.1634,201.9357,11.0373,0.0327,3.9828,0.5909,0.4432,1.1819,8.1253,4.432,0.668981132
1924,0.88,0,0,30.969,16,0,2.7787,1.1909,237.7209,50.5363,1.1928,0.811,0.2362,0.0236,132.1015,79.0254,4.6791,13.8746,0.124,0.155,198.1522,10.9179,0.031,3.9513,0.4474,0.3356,0.8949,6.1524,3.3559,0.506550943
1925,0.88,0,0,30.7495,16,0,2.7787,1.1909,237.7648,50.0094,1.2088,0.8231,0.2506,0.0251,133.4657,79.3664,4.7082,14.0726,0.1277,0.1596,200.1985,10.9857,0.0319,3.9683,0.51,0.3825,1.02,7.0124,3.8249,0.577343396
1926,0.88,0,0,30.9886,16,0,2.7699,1.1871,237.496,48.5975,1.1351,0.7919,0.2319,0.0232,127.4047,77.8512,4.5914,14.0454,0.1227,0.1533,191.1071,10.7133,0.0307,3.8926,0.4343,0.3257,0.8685,5.9711,3.2569,0.491607547
1927,0.88,0,0,30.9043,16,0,2.807,1.203,237.2614,47.4868,1.1081,0.7857,0.2344,0.0234,125.4585,77.3646,4.5606,14.2609,0.1249,0.1561,188.1878,10.6414,0.0312,3.8682,0.4486,0.3365,0.8973,6.1688,3.3648,0.50789434
1928,0.88,0,0,30.9273,16,0,2.7997,1.1999,237.2759,48.1801,1.122,0.7893,0.2333,0.0233,126.6553,77.6638,4.5838,14.198,0.1252,0.1566,189.9829,10.6956,0.0313,3.8832,0.4424,0.3318,0.8848,6.0832,3.3181,0.500845283
1929,0.88,0,0,30.974,16,0,2.7852,1.1936,237.2977,49.6517,1.1513,0.7971,0.2309,0.0231,129.1946,78.2986,4.6334,14.0693,0.1261,0.1577,193.7919,10.8113,0.0315,3.9149,0.4294,0.322,0.8587,5.9039,3.2203,0.486083019
1930,0.88,0,0,31.0324,16,0,2.7641,1.1846,237.3785,51.0704,1.1808,0.8046,0.2285,0.0228,131.6508,78.9127,4.6794,13.9128,0.1262,0.1578,197.4762,10.9186,0.0316,3.9456,0.4156,0.3117,0.8311,5.7139,3.1167,0.470445283
1931,0.88,0,0,31.0121,16,0,2.7787,1.1909,237.5624,51.1703,1.1945,0.8099,0.2318,0.0232,132.5303,79.1326,4.6918,13.8593,0.1253,0.1566,198.7955,10.9476,0.0313,3.9566,0.4286,0.3215,0.8572,5.8936,3.2147,0.485237736
1932,0.88,0,0,30.957,16,0,2.8009,1.2004,237.1027,50.5966,1.1654,0.8017,0.2301,0.023,130.7965,78.6991,4.6716,14.1,0.1295,0.1618,196.1948,10.9003,0.0324,3.935,0.4253,0.319,0.8507,5.8486,3.1901,0.481524528
1933,0.88,0,0,31.8067,16,0,2.2226,0.9525,243.13,32.8156,0.9515,0.7185,0.2371,0.0237,100.9729,71.2432,3.8822,12.2424,0.0357,0.0446,151.4594,9.0584,0.0089,3.5622,0.452,0.339,0.9039,6.2143,3.3896,0.511637736
1934,0.88,0,0,31.8067,16,0,2.2226,0.9525,243.13,32.8156,0.9515,0.7185,0.2371,0.0237,100.9729,71.2432,3.8822,12.2424,0.0357,0.0446,151.4594,9.0584,0.0089,3.5622,0.452,0.339,0.9039,6.2143,3.3896,0.511637736
1935,0.88,0,0,31.8067,16,0,2.2226,0.9525,243.13,32.8156,0.9515,0.7185,0.2371,0.0237,100.9729,71.2432,3.8822,12.2424,0.0357,0.0446,151.4594,9.0584,0.0089,3.5622,0.452,0.339,0.9039,6.2143,3.3896,0.511637736
1936,0.88,0,0,31.8067,16,0,2.2226,0.9525,243.13,32.8156,0.9515,0.7185,0.2371,0.0237,100.9729,71.2432,3.8822,12.2424,0.0357,0.0446,151.4594,9.0584,0.0089,3.5622,0.452,0.339,0.9039,6.2143,3.3896,0.511637736
1937,0.88,0,0,31.8067,16,0,2.2226,0.9525,243.13,32.8156,0.9515,0.7185,0.2371,0.0237,100.9729,71.2432,3.8822,12.2424,0.0357,0.0446,151.4594,9.0584,0.0089,3.5622,0.452,0.339,0.9039,6.2143,3.3896,0.511637736
1938,0.88,0,0,31.8067,16,0,2.2226,0.9525,243.13,32.8156,0.9515,0.7185,0.2371,0.0237,100.9729,71.2432,3.8822,12.2424,0.0357,0.0446,151.4594,9.0584,0.0089,3.5622,0.452,0.339,0.9039,6.2143,3.3896,0.511637736
1939,0.88,0,0,31.8067,16,0,2.2226,0.9525,243.13,32.8156,0.9515,0.7185,0.2371,0.0237,100.9729,71.2432,3.8822,12.2424,0.0357,0.0446,151.4594,9.0584,0.0089,3.5622,0.452,0.339,0.9039,6.2143,3.3896,0.511637736
1940,0.88,0,0,31.8067,16,0,2.2226,0.9525,243.13,32.8156,0.9515,0.7185,0.2371,0.0237,100.9729,71.2432,3.8822,12.2424,0.0357,0.0446,151.4594,9.0584,0.0089,3.5622,0.452,0.339,0.9039,6.2143,3.3896,0.511637736
1941,0.88,0,0,31.8067,16,0,2.2226,0.9525,243.13,32.8156,0.9515,0.7185,0.2371,0.0237,100.9729,71.2432,3.8822,12.2424,0.0357,0.0446,151.4594,9.0584,0.0089,3.5622,0.452,0.339,0.9039,6.2143,3.3896,0.511637736
1942,0.88,0,0,31.8067,16,0,2.2226,0.9525,243.13,32.8156,0.9515,0.7185,0.2371,0.0237,100.9729,71.2432,3.8822,12.2424,0.0357,0.0446,151.4594,9.0584,0.0089,3.5622,0.452,0.339,0.9039,6.2143,3.3896,0.511637736
1943,0.88,0,0,31.8067,16,0,2.2226,0.9525,243.13,32.8156,0.9515,0.7185,0.2371,0.0237,100.9729,71.2432,3.8822,12.2424,0.0357,0.0446,151.4594,9.0584,0.0089,3.5622,0.452,0.339,0.9039,6.2143,3.3896,0.511637736
1944,0.88,0,0,31.8067,16,0,2.2226,0.9525,243.13,32.8156,0.9515,0.7185,0.2371,0.0237,100.9729,71.2432,3.8822,12.2424,0.0357,0.0446,151.4594,9.0584,0.0089,3.5622,0.452,0.339,0.9039,6.2143,3.3896,0.511637736
1945,0.88,0,0,31.8067,16,0,2.2226,0.9525,243.13,32.8156,0.9515,0.7185,0.2371,0.0237,100.9729,71.2432,3.8822,12.2424,0.0357,0.0446,151.4594,9.0584,0.0089,3.5622,0.452,0.339,0.9039,6.2143,3.3896,0.511637736
1946,0.88,0,0,31.8067,16,0,2.2226,0.9525,243.13,32.8156,0.9515,0.7185,0.2371,0.0237,100.9729,71.2432,3.8822,12.2424,0.0357,0.0446,151.4594,9.0584,0.0089,3.5622,0.452,0.339,0.9039,6.2143,3.3896,0.511637736
1947,0.88,0,0,31.8067,16,0,2.2226,0.9525,243.13,32.8156,0.9515,0.7185,0.2371,0.0237,100.9729,71.2432,3.8822,12.2424,0.0357,0.0446,151.4594,9.0584,0.0089,3.5622,0.452,0.339,0.9039,6.2143,3.3896,0.511637736
1948,0.88,0,0,31.8067,16,0,2.2226,0.9525,243.13,32.8156,0.9515,0.7185,0.2371,0.0237,100.9729,71.2432,3.8822,12.2424,0.0357,0.0446,151.4594,9.0584,0.0089,3.5622,0.452,0.339,0.9039,6.2143,3.3896,0.511637736
